Sherlock	NP0	sherlock
a	AT0	a
balloon	NN1	balloon
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Perhaps	AV0	perhaps
they	PNP	they
stood	VVD	stand
here	AV0	here
for	PRP	for
some	DT0	some
time	NN1	time
,	PUN	,
""""	PUQ	""""
I	PNP	i
suggested	VVD	suggest|suggested
.	SENT	.
""""	PUQ	""""
Ah	ITJ	ah
!	SENT	!
it	PNP	it
's	VBZ	be
all	AV0	all
right	AJ0	right
.	SENT	.
He	PNP	he
's	VBZ	be
off	AVP	off
again	AV0	again
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
my	DPS	i
companion	NN1	companion
,	PUN	,
in	PRP	in
a	AT0	a
tone	NN1	tone
of	PRF	of
relief	NN1	relief
.	SENT	.
He	PNP	he
was	VBD	be
indeed	AV0	indeed
off	AVP	off
,	PUN	,
for	PRP	for
after	CJS	after
sniffing	VVG	sniff
round	AVP	round
again	AV0	again
he	PNP	he
suddenly	AV0	suddenly
made	VVD	make
up	AVP	up
his	DPS	he
mind	NN1	mind
,	PUN	,
and	CJC	and
darted	VVD	dart
away	AV0	away
with	PRP	with
an	AT0	an
energy	NN1	energy
and	CJC	and
determination	NN1	determination
such	DT0	such
as	CJS	as
he	PNP	he
had	VHD	have
not	XX0	not
yet	AV0	yet
shown	VVN	show
.	SENT	.
The	AT0	the
scent	NN1	scent
appeared	VVD	appear
to	TO0	to
be	VBI	be
much	AV0	much
hotter	AJC	hot
than	CJS	than
before	AV0	before
,	PUN	,
for	CJS	for
he	PNP	he
had	VHD	have
not	XX0	not
even	AV0	even
to	TO0	to
put	VVI	put
his	DPS	he
nose	NN1	nose
on	PRP	on
the	AT0	the
ground	NN1	ground
,	PUN	,
but	CJC	but
tugged	VVD	tug
at	PRP	at
his	DPS	he
leash	NN1	leash
and	CJC	and
tried	VVD	try|tried
to	TO0	to
break	VVI	break
into	PRP	into
a	AT0	a
run	NN1	run
.	SENT	.
I	PNP	i
cold	AV0	cold
see	VVB	see
by	PRP	by
the	AT0	the
gleam	NN1	gleam
in	PRP	in
Holmes	NP0	holmes
's	POS	's
eyes	NN2	eye
that	CJT	that
he	PNP	he
thought	VVD	think
we	PNP	we
were	VBD	be
nearing	VVG	near
the	AT0	the
end	NN1	end
of	PRF	of
our	DPS	we
replaced-dns	NN2	replaced-dns
"<repdns text=""journey.Our"" />"
course	NN1	course
now	AV0	now
ran	VVD	run
down	AVP	down
Nine	CRD	nine
Elms	NN2	elm
until	CJS	until
we	PNP	we
came	VVD	come
to	PRP	to
Broderick	NP0	broderick
and	CJC	and
Nelson	NP0	nelson
's	POS	's
large	AJ0	large
timber-yard	NN1	timber-yard
,	PUN	,
just	AV0	just
past	PRP	past
the	AT0	the
White	AJ0	white
Eagle	NN1	eagle
tavern	NN1	tavern
.	SENT	.
Here	AV0	here
the	AT0	the
dog	NN1	dog
,	PUN	,
frantic	AJ0	frantic
with	PRP	with
excitement	NN1	excitement
,	PUN	,
turned	VVD	turn|turned
down	AVP	down
through	PRP	through
the	AT0	the
side-gate	NN1	side-gate
into	PRP	into
the	AT0	the
enclosure	NN1	enclosure
,	PUN	,
where	AVQ	where
the	AT0	the
sawyers	NN2	sawyer
were	VBD	be
already	AV0	already
at	PRP	at
work	NN1	work
.	SENT	.
On	PRP	on
the	AT0	the
dog	NN1	dog
raced	VVD	race
through	PRP	through
sawdust	NN1	sawdust
and	CJC	and
shavings	NN2	shaving
,	PUN	,
down	PRP	down
an	AT0	an
alley	NN1	alley
,	PUN	,
round	PRP	round
a	AT0	a
passage	NN1	passage
,	PUN	,
between	PRP	between
two	CRD	two
wood-piles	NN2	wood-piles
,	PUN	,
and	CJC	and
finally	AV0	finally
,	PUN	,
with	PRP	with
a	AT0	a
triumphant	AJ0	triumphant
yelp	NN1	yelp
,	PUN	,
sprang	VVD	spring
upon	PRP	upon
a	AT0	a
large	AJ0	large
barrel	NN1	barrel
which	DTQ	which
still	AV0	still
stood	VVD	stand
upon	PRP	upon
the	AT0	the
hand-trolley	NN1	hand-trolley
on	PRP	on
which	DTQ	which
it	PNP	it
had	VHD	have
been	VBN	be
brought	VVN	bring
.	SENT	.
With	PRP	with
lolling	VVG	loll
tongue	NN1	tongue
and	CJC	and
blinking	AJ0	blinking|blink
eyes	NN2	eye
,	PUN	,
Toby	NP0	toby
stood	VVD	stand
upon	PRP	upon
the	AT0	the
cask	NN1	cask
,	PUN	,
looking	VVG	look|looking
from	PRP	from
one	PNI	one
to	PRP	to
the	AT0	the
other	NN1	other
of	PRF	of
us	PNP	we
for	PRP	for
some	DT0	some
sign	NN1	sign
of	PRF	of
appreciation	NN1	appreciation
.	SENT	.
The	AT0	the
staves	NN2	staff|stave
of	PRF	of
the	AT0	the
barrel	NN1	barrel
and	CJC	and
the	AT0	the
wheels	NN2	wheel
of	PRF	of
the	AT0	the
trolley	NN1	trolley
were	VBD	be
smeared	VVN	smear|smeared
with	PRP	with
a	AT0	a
dark	AJ0	dark
liquid	NN1	liquid
,	PUN	,
and	CJC	and
the	AT0	the
whole	AJ0	whole
air	NN1	air
was	VBD	be
heavy	AJ0	heavy
with	PRP	with
the	AT0	the
smell	NN1	smell
of	PRF	of
replaced-dns	NP0	replaced-dns
"<repdns text=""creasote.Sherlock"" />"
Holmes	NP0	holmes
and	CJC	and
I	PNP	i
looked	VVD	look
blankly	AV0	blankly
at	PRP	at
each	DT0	each
other	NN1	other
,	PUN	,
and	CJC	and
then	AV0	then
burst	VVD	burst
simultaneously	AV0	simultaneously
into	PRP	into
an	AT0	an
uncontrollable	AJ0	uncontrollable
fit	NN1	fit
of	PRF	of
laughter	NN1	laughter
.	SENT	.
""""	PUQ	""""
What	DTQ	what
now	AV0	now
?	SENT	?
""""	PUQ	""""
I	PNP	i
asked	VVD	ask
.	SENT	.
""""	PUQ	""""
Toby	NP0	toby
has	VHZ	have
lost	VVN	lose|lost
his	DPS	he
character	NN1	character
for	PRP	for
infallibility	NN1	infallibility
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
He	PNP	he
acted	VVD	act
according	VVG	accord
to	PRP	to
his	DPS	he
lights	NN2	light
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
,	PUN	,
lifting	VVG	lift|lifting
him	PNP	he
down	AVP	down
from	PRP	from
the	AT0	the
barrel	NN1	barrel
and	CJC	and
walking	VVG	walk|walking
him	PNP	he
out	AVP	out
of	PRF	of
the	AT0	the
timber-yard	NN1	timber-yard
.	SENT	.
""""	PUQ	""""
If	CJS	if
you	PNP	you
consider	VVB	consider
how	AVQ	how
much	DT0	much
creasote	NN1	creasote
is	VBZ	be
carted	VVN	cart
about	PRP	about
London	NP0	london
in	PRP	in
one	CRD	one
day	NN1	day
,	PUN	,
it	PNP	it
is	VBZ	be
no	AT0	no
great	AJ0	great
wonder	NN1	wonder
that	CJT	that
our	DPS	we
trail	NN1	trail
should	VM0	should
have	VHI	have
been	VBN	be
crossed	VVN	cross
.	SENT	.
It	PNP	it
is	VBZ	be
much	AV0	much
used	VVN	use|used
now	AV0	now
,	PUN	,
especially	AV0	especially
for	PRP	for
the	AT0	the
seasoning	NN1	seasoning|season
of	PRF	of
wood	NN1	wood
.	SENT	.
Poor	AJ0	poor
Toby	NP0	toby
is	VBZ	be
not	XX0	not
to	TO0	to
blame	VVI	blame
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
We	PNP	we
must	VM0	must
get	VVI	get
on	PRP	on
the	AT0	the
main	AJ0	main
scent	NN1	scent
again	AV0	again
,	PUN	,
I	PNP	i
suppose	VVB	suppose
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Yes	ITJ	yes
.	SENT	.
And	CJC	and
,	PUN	,
fortunately	AV0	fortunately
,	PUN	,
we	PNP	we
have	VHB	have
no	AT0	no
distance	NN1	distance
to	TO0	to
go	VVI	go
.	SENT	.
Evidently	AV0	evidently
what	DTQ	what
puzzled	VVD	puzzle|puzzled
the	AT0	the
dog	NN1	dog
at	PRP	at
the	AT0	the
corner	NN1	corner
of	PRF	of
Knight	NP0	knight
's	POS	's
Place	NN1	place
was	VBD	be
that	CJT	that
there	EX0	there
were	VBD	be
two	CRD	two
different	AJ0	different
trails	NN2	trail
running	VVG	run|running
in	PRP	in
opposite	AJ0	opposite
directions	NN2	direction
.	SENT	.
We	PNP	we
took	VVD	take
the	AT0	the
wrong	AJ0	wrong
one	PNI	one
.	SENT	.
It	PNP	it
only	AV0	only
remains	VVZ	remain|remains
to	TO0	to
follow	VVI	follow
the	AT0	the
other	NN1	other
.	SENT	.
""""	PUQ	""""
There	EX0	there
was	VBD	be
no	AT0	no
difficulty	NN1	difficulty
about	PRP	about
this	DT0	this
.	SENT	.
On	PRP	on
leading	VVG	lead|leading
Toby	NP0	toby
to	PRP	to
the	AT0	the
place	NN1	place
where	AVQ	where
he	PNP	he
had	VHD	have
committed	VVN	commit|committed
his	DPS	he
fault	NN1	fault
,	PUN	,
he	PNP	he
cast	VVB	cast
about	AVP	about
in	PRP	in
a	AT0	a
wide	AJ0	wide
circle	NN1	circle
and	CJC	and
finally	AV0	finally
dashed	VVD	dash|dashed
off	AVP	off
in	PRP	in
a	AT0	a
fresh	AJ0	fresh
direction	NN1	direction
.	SENT	.
""""	PUQ	""""
We	PNP	we
must	VM0	must
take	VVI	take
care	NN1	care
that	CJT	that
he	PNP	he
does	VDZ	do
not	XX0	not
now	AV0	now
bring	VVI	bring
us	PNP	we
to	PRP	to
the	AT0	the
place	NN1	place
where	AVQ	where
the	AT0	the
creasote-barrel	NN1	creasote-barrel
came	VVD	come
from	PRP	from
,	PUN	,
""""	PUQ	""""
I	PNP	i
observed	VVD	observe
.	SENT	.
""""	PUQ	""""
I	PNP	i
had	VHD	have
thought	VVN	think
of	PRF	of
that	DT0	that
.	SENT	.
But	CJC	but
you	PNP	you
notice	VVB	notice
that	CJT	that
he	PNP	he
keeps	VVZ	keep
on	PRP	on
the	AT0	the
pavement	NN1	pavement
,	PUN	,
whereas	CJS	whereas
the	AT0	the
barrel	NN1	barrel
passed	VVD	pass|passed
down	AVP	down
the	AT0	the
roadway	NN1	roadway
.	SENT	.
No	ITJ	no
,	PUN	,
we	PNP	we
are	VBB	be
on	PRP	on
the	AT0	the
true	AJ0	true
scent	NN1	scent
now	AV0	now
.	SENT	.
""""	PUQ	""""
It	PNP	it
tended	VVD	tend
down	AVP	down
towards	PRP	towards
the	AT0	the
river-side	NN1	river-side
,	PUN	,
running	VVG	run|running
through	PRP	through
Belmont	NP0	belmont
Place	NP0	place
and	CJC	and
Prince	NP0	prince
's	POS	's
Street	NN1	street
.	SENT	.
At	PRP	at
the	AT0	the
end	NN1	end
of	PRF	of
Broad	NP0	broad
Street	NP0	street
it	PNP	it
ran	VVD	run
right	AV0	right
down	AVP	down
to	PRP	to
the	AT0	the
water	NN1	water
's	POS	's
edge	NN1	edge
,	PUN	,
where	CJS	where
there	EX0	there
was	VBD	be
a	AT0	a
small	AJ0	small
wooden	AJ0	wooden
wharf	NN1	wharf
.	SENT	.
Toby	NP0	toby
led	VVD	lead
us	PNP	we
to	PRP	to
the	AT0	the
very	AJ0	very
edge	NN1	edge
of	PRF	of
this	DT0	this
,	PUN	,
and	CJC	and
there	AV0	there
stood	VVD	stand
whining	VVG	whine|whining
,	PUN	,
looking	VVG	look|looking
out	AVP	out
on	PRP	on
the	AT0	the
dark	AJ0	dark
current	NN1	current
beyond	AV0	beyond
.	SENT	.
""""	PUQ	""""
We	PNP	we
are	VBB	be
out	AVP	out
of	PRF	of
luck	NN1	luck
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
.	SENT	.
""""	PUQ	""""
They	PNP	they
have	VHB	have
taken	VVN	take|taken
to	PRP	to
a	AT0	a
boat	NN1	boat
here	AV0	here
.	SENT	.
""""	PUQ	""""
Several	DT0	several
small	AJ0	small
punts	NN2	punt
and	CJC	and
skiffs	NN2	skiff
were	VBD	be
lying	VVG	lie|lying
about	AVP	about
in	PRP	in
the	AT0	the
water	NN1	water
and	CJC	and
on	PRP	on
the	AT0	the
edge	NN1	edge
of	PRF	of
the	AT0	the
wharf	NN1	wharf
.	SENT	.
We	PNP	we
took	VVD	take
Toby	NP0	toby
round	AVP	round
to	PRP	to
each	DT0	each
in	PRP	in
turn	NN1	turn
,	PUN	,
but	CJC	but
,	PUN	,
though	CJS	though
he	PNP	he
sniffed	VVD	sniff
earnestly	AV0	earnestly
,	PUN	,
he	PNP	he
made	VVD	make
no	AT0	no
replaced-dns	NN2	replaced-dns
"<repdns text=""sign.Close"" />"
to	PRP	to
the	AT0	the
rude	AJ0	rude
landing-stage	NN1	landing-stage
was	VBD	be
a	AT0	a
small	AJ0	small
brick	NN1	brick
house	NN1	house
,	PUN	,
with	PRP	with
a	AT0	a
wooden	AJ0	wooden
placard	NN1	placard
slung	VVD	sling
out	AVP	out
through	PRP	through
the	AT0	the
second	ORD	second
window	NN1	window
.	SENT	.
""""	PUQ	""""
Mordecai	NP0	mordecai
Smith	NP0	smith
""""	PUQ	""""
was	VBD	be
printed	VVN	print|printed
across	PRP	across
it	PNP	it
in	PRP	in
large	AJ0	large
letters	NN2	letter
,	PUN	,
and	CJC	and
,	PUN	,
underneath	AV0	underneath
,	PUN	,
""""	PUQ	""""
Boats	NN2	boat
to	TO0	to
hire	VVI	hire
by	PRP	by
the	AT0	the
hour	NN1	hour
or	CJC	or
day	NN1	day
.	SENT	.
""""	PUQ	""""
A	AT0	a
second	ORD	second
inscription	NN1	inscription
above	PRP	above
the	AT0	the
door	NN1	door
informed	VVD	inform|informed
us	PNP	we
that	CJT	that
a	AT0	a
steam	NN1	steam
launch	NN1	launch
was	VBD	be
kept	VVN	keep
,	PUN	,
---	AJ0	---
a	AT0	a
statement	NN1	statement
which	DTQ	which
was	VBD	be
confirmed	VVN	confirm|confirmed
by	PRP	by
a	AT0	a
great	AJ0	great
pile	NN1	pile
of	PRF	of
coke	NN1	coke
upon	PRP	upon
the	AT0	the
jetty	NN1	jetty
.	SENT	.
Sherlock	NP0	sherlock
Holmes	NP0	holmes
looked	VVD	look
slowly	AV0	slowly
round	AVP	round
,	PUN	,
and	CJC	and
his	DPS	he
face	NN1	face
assumed	VVD	assume|assumed
an	AT0	an
ominous	AJ0	ominous
expression	NN1	expression
.	SENT	.
""""	PUQ	""""
This	DT0	this
looks	VVZ	look
bad	AJ0	bad
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
he	PNP	he
.	SENT	.
""""	PUQ	""""
These	DT0	these
fellows	NN2	fellow
are	VBB	be
sharper	AJC	sharpe
than	CJS	than
I	PNP	i
expected	VVD	expected|expect
.	SENT	.
They	PNP	they
seem	VVB	seem
to	TO0	to
have	VHI	have
covered	VVN	cover|covered
their	DPS	they
tracks	NN2	track
.	SENT	.
There	EX0	there
has	VHZ	have
,	PUN	,
I	PNP	i
fear	VVB	fear
,	PUN	,
been	VBN	be
preconcerted	AJ0	preconcerted
management	NN1	management
here	AV0	here
.	SENT	.
""""	PUQ	""""
He	PNP	he
was	VBD	be
approaching	VVG	approach|approaching
the	AT0	the
door	NN1	door
of	PRF	of
the	AT0	the
house	NN1	house
,	PUN	,
when	CJS	when
it	PNP	it
opened	VVD	open|opened
,	PUN	,
and	CJC	and
a	AT0	a
little	AJ0	little
,	PUN	,
curly-headed	AJ0	curly-headed
lad	NN1	lad
of	PRF	of
six	CRD	six
came	VVD	come
running	VVG	run|running
out	AVP	out
,	PUN	,
followed	VVN	follow
by	PRP	by
a	AT0	a
stoutish	AJ0	stoutish
,	PUN	,
red-faced	AJ0	red-faced
woman	NN1	woman
with	PRP	with
a	AT0	a
large	AJ0	large
sponge	NN1	sponge
in	PRP	in
her	DPS	she
hand	NN1	hand
.	SENT	.
""""	PUQ	""""
You	PNP	you
come	VVB	come
back	AVP	back
and	CJC	and
be	VBI	be
washed	VVN	wash|washed
,	PUN	,
Jack	NP0	jack
,	PUN	,
""""	PUQ	""""
she	PNP	she
shouted	VVD	shout|shouted
.	SENT	.
""""	PUQ	""""
Come	VVB	come
back	AVP	back
,	PUN	,
you	PNP	you
young	AJ0	young
imp	NN1	imp
;	PUN	;
for	PRP	for
if	CJS	if
your	DPS	you
father	NN1	father
comes	VVZ	come
home	NN1	home
and	CJC	and
finds	VVZ	find
you	PNP	you
like	PRP	like
that	DT0	that
,	PUN	,
he	PNP	he
'll	VM0	will
let	VVI	let
us	PNP	we
hear	VVI	hear
of	PRF	of
it	PNP	it
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Dear	ITJ	dear
little	AJ0	little
chap	NN1	chap
!	SENT	!
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
,	PUN	,
strategically	AV0	strategically
.	SENT	.
""""	PUQ	""""
What	DTQ	what
a	AT0	a
rosy-cheeked	AJ0	rosy-cheeked
young	AJ0	young
rascal	NN1	rascal
!	SENT	!
Now	AV0	now
,	PUN	,
Jack	NP0	jack
,	PUN	,
is	VBZ	be
there	EX0	there
anything	PNI	anything
you	PNP	you
would	VM0	would
like	VVI	like
?	SENT	?
""""	PUQ	""""
The	AT0	the
youth	NN1	youth
pondered	VVD	ponder
for	PRP	for
a	AT0	a
moment	NN1	moment
.	SENT	.
""""	PUQ	""""
I	PNP	i
'd	VM0	would
like	VVI	like
a	AT0	a
shillin	NN1	shillin
'	POS	'
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
he	PNP	he
.	SENT	.
""""	PUQ	""""
Nothing	PNI	nothing
you	PNP	you
would	VM0	would
like	VVI	like
better	AJC	good
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
I	PNP	i
'd	VM0	would
like	VVI	like
two	CRD	two
shillin	NN1	shillin
'	POS	'
better	AJC	good
,	PUN	,
""""	PUQ	""""
the	AT0	the
prodigy	NN1	prodigy
answered	VVD	answer
,	PUN	,
after	PRP	after
some	DT0	some
thought	NN1	thought
.	SENT	.
""""	PUQ	""""
Here	AV0	here
you	PNP	you
are	VBB	be
,	PUN	,
then	AV0	then
!	SENT	!
Catch	VVB	catch
!	SENT	!
---	NN1	---
A	AT0	a
fine	AJ0	fine
child	NN1	child
,	PUN	,
Mrs.	NP0	mrs.
Smith	NP0	smith
!	SENT	!
""""	PUQ	""""
""""	PUQ	""""
Lor	NP0	lor
'	POS	'
bless	VVB	bless
you	PNP	you
,	PUN	,
sir	NN1	sir
,	PUN	,
he	PNP	he
is	VBZ	be
that	DT0	that
,	PUN	,
and	CJC	and
forward	AV0	forward
.	SENT	.
He	PNP	he
gets	VVZ	get
a'most	NN1	a'most
too	AV0	too
much	AV0	much
for	PRP	for
me	PNP	i
to	TO0	to
manage	VVI	manage
,	PUN	,
'	PUQ	'
specially	AV0	specially
when	CJS	when
my	DPS	i
man	NN1	man
is	VBZ	be
away	AV0	away
days	NN2	day
at	PRP	at
a	AT0	a
time	NN1	time
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Away	AV0	away
,	PUN	,
is	VBZ	be
he	PNP	he
?	SENT	?
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
,	PUN	,
in	PRP	in
a	AT0	a
disappointed	AJ0	disappointed|disappoint
voice	NN1	voice
.	SENT	.
""""	PUQ	""""
I	PNP	i
am	VBB	be
sorry	AJ0	sorry
for	PRP	for
that	DT0	that
,	PUN	,
for	CJS	for
I	PNP	i
wanted	VVD	want|wanted
to	TO0	to
speak	VVI	speak
to	PRP	to
Mr.	NP0	mr.
Smith	NP0	smith
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
He	PNP	he
's	VHZ	have
been	VBN	be
away	AV0	away
since	CJS	since
yesterday	AV0	yesterday
mornin	NN1	mornin
'	POS	'
,	PUN	,
sir	NN1	sir
,	PUN	,
and	CJC	and
,	PUN	,
truth	NN1	truth
to	TO0	to
tell	VVI	tell
,	PUN	,
I	PNP	i
am	VBB	be
beginnin	NN1	beginnin
'	PUQ	'
to	TO0	to
feel	VVI	feel
frightened	AJ0	frightened|frighten
about	PRP	about
him	PNP	he
.	SENT	.
But	CJC	but
if	CJS	if
it	PNP	it
was	VBD	be
about	PRP	about
a	AT0	a
boat	NN1	boat
,	PUN	,
sir	NN1	sir
,	PUN	,
maybe	AV0	maybe
I	PNP	i
could	VM0	could
serve	VVI	serve
as	PRP	as
well	AV0	well
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
I	PNP	i
wanted	VVD	want|wanted
to	TO0	to
hire	VVI	hire
his	DPS	he
steam	NN1	steam
launch	NN1	launch
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
Why	AVQ	why
,	PUN	,
bless	VVB	bless
you	PNP	you
,	PUN	,
sir	NN1	sir
,	PUN	,
it	PNP	it
is	VBZ	be
in	PRP	in
the	AT0	the
steam	NN1	steam
launch	NN1	launch
that	CJT	that
he	PNP	he
has	VHZ	have
gone	VVN	go
.	SENT	.
That	DT0	that
's	VBZ	be
what	DTQ	what
puzzles	VVZ	puzzle
me	PNP	i
;	PUN	;
for	CJS	for
I	PNP	i
know	VVB	know
there	AV0	there
ai	NN0	ai
n't	XX0	not
more	AV0	more
coals	NN2	coal
in	PRP	in
her	PNP	she
than	CJS	than
would	VM0	would
take	VVI	take
her	PNP	she
to	PRP	to
about	AV0	about
Woolwich	NP0	woolwich
and	CJC	and
back	AVP	back
.	SENT	.
If	CJS	if
he	PNP	he
'd	VHD	have
been	VBN	be
away	AV0	away
in	PRP	in
the	AT0	the
barge	NN1	barge
I	PNP	i
'd	VM0	would
ha	ITJ	ha
'	POS	'
thought	NN1	thought
nothin	NN1	nothin
'	PUQ	'
;	PUN	;
for	PRP	for
many	DT0	many
a	AT0	a
time	NN1	time
a	AT0	a
job	NN1	job
has	VHZ	have
taken	VVN	take|taken
him	PNP	he
as	CJS	as
far	AV0	far
as	CJS	as
Gravesend	NP0	gravesend
,	PUN	,
and	CJC	and
then	AV0	then
if	CJS	if
there	EX0	there
was	VBD	be
much	AV0	much
doin	VVG	doin
'	PUQ	'
there	AV0	there
he	PNP	he
might	VM0	might
ha	ITJ	ha
'	POS	'
stayed	VVD	stay
over	AVP	over
.	SENT	.
But	CJC	but
what	DTQ	what
good	NN1	good
is	VBZ	be
a	AT0	a
steam	NN1	steam
launch	NN1	launch
without	PRP	without
coals	NN2	coal
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
He	PNP	he
might	VM0	might
have	VHI	have
bought	VVN	buy
some	DT0	some
at	PRP	at
a	AT0	a
wharf	NN1	wharf
down	PRP	down
the	AT0	the
river	NN1	river
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
He	PNP	he
might	VM0	might
,	PUN	,
sir	NN1	sir
,	PUN	,
but	CJC	but
it	PNP	it
were	VBD	be
n't	XX0	not
his	DPS	he
way	NN1	way
.	SENT	.
Many	DT0	many
a	AT0	a
time	NN1	time
I	PNP	i
've	VHB	have
heard	VVN	hear
him	PNP	he
call	VVI	call
out	AVP	out
at	PRP	at
the	AT0	the
prices	NN2	price
they	PNP	they
charge	VVB	charge
for	PRP	for
a	AT0	a
few	DT0	few
odd	AJ0	odd
bags	NN2	bag
.	SENT	.
Besides	AV0	besides
,	PUN	,
I	PNP	i
do	VDB	do
n't	XX0	not
like	VVI	like
that	CJT	that
wooden-legged	AJ0	wooden-legged
man	NN1	man
,	PUN	,
wi	NN2	wi
'	POS	'
his	DPS	he
ugly	AJ0	ugly
face	NN1	face
and	CJC	and
outlandish	AJ0	outlandish
talk	NN1	talk
.	SENT	.
What	DTQ	what
did	VDD	do
he	PNP	he
want	VVI	want
always	AV0	always
knockin	NP0	knockin
'	POS	'
about	AV0	about
here	AV0	here
for	PRP	for
?	SENT	?
""""	PUQ	""""
""""	PUQ	""""
A	AT0	a
wooden-legged	AJ0	wooden-legged
man	NN1	man
?	SENT	?
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
,	PUN	,
with	PRP	with
bland	AJ0	bland
surprise	NN1	surprise
.	SENT	.
""""	PUQ	""""
Yes	ITJ	yes
,	PUN	,
sir	NN1	sir
,	PUN	,
a	AT0	a
brown	AJ0	brown
,	PUN	,
monkey-faced	AJ0	monkey-faced
chap	NN1	chap
that	CJT	that
's	VHZ	have
called	VVN	call|called
more'n	NN1	more'n
once	AV0	once
for	PRP	for
my	DPS	i
old	AJ0	old
man	NN1	man
.	SENT	.
It	PNP	it
was	VBD	be
him	PNP	he
that	CJT	that
roused	VVD	rouse
him	PNP	he
up	AVP	up
yesternight	AV0	yesternight
,	PUN	,
and	CJC	and
,	PUN	,
what	DTQ	what
's	VBZ	be
more	AV0	more
,	PUN	,
my	DPS	i
man	NN1	man
knew	VVD	know
he	PNP	he
was	VBD	be
comin	VVG	comin
'	PUQ	'
,	PUN	,
for	CJS	for
he	PNP	he
had	VHD	have
steam	NN1	steam
up	AVP	up
in	PRP	in
the	AT0	the
launch	NN1	launch
.	SENT	.
I	PNP	i
tell	VVB	tell
you	PNP	you
straight	AV0	straight
,	PUN	,
sir	NN1	sir
,	PUN	,
I	PNP	i
do	VDB	do
n't	XX0	not
feel	VVI	feel
easy	AJ0	easy
in	PRP	in
my	DPS	i
mind	NN1	mind
about	PRP	about
it	PNP	it
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
But	CJC	but
,	PUN	,
my	DPS	i
dear	NN1	dear
Mrs.	NP0	mrs.
Smith	NP0	smith
,	PUN	,
""""	PUQ	""""
said	VVD	say|said
Holmes	NP0	holmes
,	PUN	,
shrugging	VVG	shrug
his	DPS	he
shoulders	NN2	shoulder
,	PUN	,
""""	PUQ	""""
You	PNP	you
are	VBB	be
frightening	VVG	frighten|frightening
yourself	PNX	yourself
about	PRP	about
nothing	PNI	nothing
.	SENT	.
How	AVQ	how
could	VM0	could
you	PNP	you
possibly	AV0	possibly
tell	VVB	tell
that	CJT	that
it	PNP	it
was	VBD	be
the	AT0	the
wooden-legged	AJ0	wooden-legged
man	NN1	man
who	PNQ	who
came	VVD	come
in	PRP	in
the	AT0	the
night	NN1	night
?	SENT	?
I	PNP	i
do	VDB	do
n't	XX0	not
quite	AV0	quite
understand	VVI	understand
how	AVQ	how
you	PNP	you
can	VM0	can
be	VBI	be
so	AV0	so
sure	AJ0	sure
.	SENT	.
""""	PUQ	""""
""""	PUQ	""""
His	DPS	he
voice	NN1	voice
,	PUN	,
sir	NN1	sir
.	SENT	.
I	PNP	i
knew	VVD	know
his	DPS	he
voice	NN1	voice
,	PUN	,
which	DTQ	which
is	VBZ	be
kind	NN1	kind
o	ZZ0	o
'	POS	'
thick	AJ0	thick
and	CJC	and
foggy	AJ0	foggy
.	SENT	.
He	PNP	he
tapped	VVD	tap|tapped
at	PRP	at
the	AT0	the
winder	NN1	winder
,	PUN	,
---	AJ0	---
about	PRP	about
three	CRD	three
it	PNP	it
would	VM0	would
be	VBI	be
.	SENT	.
'	PUQ	'
Show	VVB	show
a	AT0	a
leg	NN1	leg
,	PUN	,
matey	NN1	matey
,	PUN	,
'	PUQ	'
says	VVZ	say
he	PNP	he
:	PUN	:
'	POS	'
time	NN1	time
to	TO0	to
turn	VVI	turn
out	AVP	out
guard	NN1	guard
.	SENT	.
'	PUQ	'
My	DPS	i
old	AJ0	old
man	NN1	man
woke	VVD	wake
up	AVP	up
Jim	NP0	jim
,	PUN	,
---	AJ0	---
that	DT0	that
's	VBZ	be
my	DPS	i
eldest	AJS	eldest
,	PUN	,
---	AJ0	---
and	CJC	and
away	AV0	away
they	PNP	they
went	VVD	go
,	PUN	,
without	PRP	without
so	AV0	so
much	DT0	much
as	CJS	as
a	AT0	a
word	NN1	word
to	PRP	to
me	PNP	i
.	SENT	.
I	PNP	i
could	VM0	could
hear	VVI	hear
the	AT0	the
